ParticipantID,Trial,SaccadeNo,StartTime,EndTime,Duration,StartX,StartY,EndX,EndY,PeakVelocity,MeanVelocity,Blink,Direction,Amplitude,EyeUsed,Task
Thomas1,1,37,10450,10480,32,236.5,838.1,258.4,655,271.41,136.01,false,UP,4.35,RIGHT,Visual Search
Thomas1,1,38,10678,10704,28,242.3,663.6,268.8,541.3,211.58,108.65,false,UP,3.04,RIGHT,Visual Search
Thomas1,1,39,10966,10984,20,253.2,548.8,307.6,589.6,113.02,67.76,false,RIGHT,1.48,RIGHT,Visual Search
Thomas1,1,40,11140,11150,12,296.9,583.1,271.9,586.4,46.14,38.63,false,LEFT,0.51,RIGHT,Visual Search
Thomas1,1,41,11330,11372,44,260.8,590.3,457.6,707.5,322.3,133.42,false,RIGHT,4.87,RIGHT,Visual Search
Thomas1,1,42,11526,11564,40,468.3,724.4,202.3,837.8,396.1,175.49,false,LEFT,5.87,RIGHT,Visual Search
Thomas1,1,43,11736,11768,34,190.6,864.4,143.6,907,164.32,75.75,false,DOWN,1.31,RIGHT,Visual Search
Thomas1,1,44,11900,11962,64,130.3,920.3,835.1,686.7,525.06,250.08,false,RIGHT,14.88,RIGHT,Visual Search
Thomas1,1,45,12158,12176,20,830,676.6,806,622.7,106.06,66.14,false,UP,1.42,RIGHT,Visual Search
Thomas1,1,46,12414,12438,26,811.6,633.8,815.8,546.3,148.04,82.92,false,UP,2.2,RIGHT,Visual Search
Thomas1,1,47,12750,12770,22,814.3,560.1,842.9,506.7,108.6,72.86,false,UP,1.48,RIGHT,Visual Search
Thomas1,1,48,12934,12966,34,831.4,508.3,1116.7,477.9,326.1,174.94,false,RIGHT,6.01,RIGHT,Visual Search
Thomas1,1,49,13224,13254,32,1120.5,481,1294.9,496.8,201.73,112.53,false,RIGHT,3.61,RIGHT,Visual Search
Thomas1,1,50,13540,13570,32,1284.2,503.1,1507.9,482.1,251.45,141.33,false,RIGHT,4.54,RIGHT,Visual Search
Thomas1,1,51,13772,13820,50,1516.3,479.1,1582.8,864,468.31,195.85,false,DOWN,9.24,RIGHT,Visual Search
Thomas1,1,52,14098,14122,26,1581,895.8,1411.6,892.7,216.42,120.58,false,LEFT,3.21,RIGHT,Visual Search
Thomas1,1,53,14276,14308,34,1403.9,896.3,1369.5,970.6,180.23,81.84,false,DOWN,1.8,RIGHT,Visual Search
Thomas1,1,54,14482,14488,8,1351.6,980.2,1337.9,987.8,42.89,39.51,false,.,0.31,RIGHT,Visual Search
Thomas1,1,55,14710,14754,46,1338.6,988.3,1501.2,692.4,356.99,167.01,false,UP,7.5,RIGHT,Visual Search
Thomas1,1,56,15006,15024,20,1500.4,692.6,1551.9,671.1,89.35,60.05,false,RIGHT,1.12,RIGHT,Visual Search
Thomas1,1,57,15184,15208,26,1542.6,672.3,1402.9,636.3,193.45,108.54,false,LEFT,2.87,RIGHT,Visual Search
Thomas1,1,58,15456,15462,8,1399.2,634.2,1414.2,638.4,43.34,39.43,false,.,0.31,RIGHT,Visual Search
Thomas1,1,59,15610,15640,32,1411.6,640.5,1534.7,502.9,234.35,135.99,false,UP,4.17,RIGHT,Visual Search
Thomas1,1,60,15832,15860,30,1535.3,490.1,1588.3,346.9,224.74,123.07,false,UP,3.73,RIGHT,Visual Search
Thomas1,1,61,16060,16098,40,1578.6,345.1,1600.1,156.6,181.36,119.95,false,UP,4.81,RIGHT,Visual Search
Thomas1,1,62,16292,16314,24,1594.6,152.4,1456.8,122.2,203.04,117.1,false,LEFT,2.87,RIGHT,Visual Search
Thomas1,1,63,16420,16460,42,1448.5,122.9,1017.7,75,360.09,214.4,false,LEFT,9.06,RIGHT,Visual Search
Thomas1,1,64,16804,16860,58,1014.1,70.9,947.1,661,636.55,275.25,false,DOWN,15.18,RIGHT,Visual Search
Thomas1,1,65,17196,17228,34,960.6,689.5,880.3,729.8,178.43,80.53,false,LEFT,1.92,RIGHT,Visual Search
Thomas1,1,66,17664,17682,20,873.4,732.2,822.3,759.5,93.87,58.88,false,LEFT,1.23,RIGHT,Visual Search
Thomas1,1,67,17880,17910,32,834.6,752,999.5,591.1,307.52,165.74,false,UP,5.21,RIGHT,Visual Search
Thomas1,1,68,18164,18180,18,1008.1,578.6,959.2,570.2,75.65,53.08,false,LEFT,1.04,RIGHT,Visual Search
Thomas1,1,69,18580,18590,12,974.1,574.5,991.8,555.2,56.45,48.81,false,UP,0.61,RIGHT,Visual Search
Thomas1,1,70,18982,19002,22,979.6,543.6,1031.6,597.9,129.01,75.47,false,DOWN,1.74,RIGHT,Visual Search
Thomas1,1,71,19326,19332,8,1030.6,598.6,1044.7,589.6,47.07,42.61,false,.,0.37,RIGHT,Visual Search
Thomas1,1,72,20630,20676,48,1046.4,578.9,457.6,679.3,563.07,269.12,false,LEFT,12.29,RIGHT,Visual Search
Thomas1,1,73,20934,20952,20,424.7,695.6,470.2,742.6,109.04,66.32,false,DOWN,1.46,RIGHT,Visual Search
Thomas1,2,1,28,34,8,299.3,910.1,300.2,901,55.27,31.72,false,.,0.21,RIGHT,Visual Search
Thomas1,2,2,194,218,26,289.1,922.1,147.7,950.7,180.39,104.49,false,LEFT,2.76,RIGHT,Visual Search
Thomas1,2,3,334,394,62,141.3,946.2,655.1,668.6,603.95,200.22,false,RIGHT,11.97,RIGHT,Visual Search
Thomas1,2,4,542,580,40,644.2,671.8,806,553.4,342.39,140.15,false,RIGHT,4.46,RIGHT,Visual Search
Thomas1,2,5,990,1012,24,828.5,543.9,801.5,446.4,173.93,105,false,UP,2.55,RIGHT,Visual Search
Thomas1,2,6,1204,1212,10,791.7,439.1,777.1,426.7,46.65,40.67,false,.,0.44,RIGHT,Visual Search
Thomas1,2,7,1402,1440,40,773.2,426.9,1039.7,258.6,298.55,178.35,false,RIGHT,7.14,RIGHT,Visual Search
Thomas1,2,8,1612,1630,20,1038.9,259,1122.2,246.4,126.43,88.6,false,RIGHT,1.79,RIGHT,Visual Search
Thomas1,2,9,1818,1858,42,1129.7,242.9,629.2,192.8,425.49,254.46,false,LEFT,10.67,RIGHT,Visual Search
Thomas1,2,10,2014,2074,62,609.8,193.9,783,806.3,673.75,270.36,false,DOWN,15.74,RIGHT,Visual Search
Thomas1,2,11,2390,2412,24,759.5,824.7,862.4,871.2,168.77,93.74,false,RIGHT,2.34,RIGHT,Visual Search
Thomas1,2,12,2524,2562,40,851.8,866.6,866.3,601.9,316.2,163.16,false,UP,6.41,RIGHT,Visual Search
Thomas1,2,13,2806,2826,22,856,597.6,807.6,629.9,97.48,59.56,false,LEFT,1.29,RIGHT,Visual Search
Thomas1,2,14,3004,3028,26,814.1,620,921.1,569.9,171.09,98.08,false,RIGHT,2.55,RIGHT,Visual Search
Thomas1,2,15,3356,3374,20,914.1,563,836,547.5,121.84,80.63,false,LEFT,1.68,RIGHT,Visual Search
Thomas1,2,16,3858,3876,20,831.9,547.6,843,488.9,111.71,74.02,false,UP,1.51,RIGHT,Visual Search
Thomas1,2,17,4184,4206,24,828.6,485.2,786.7,413.8,139.74,83.75,false,UP,2.04,RIGHT,Visual Search
Thomas1,2,18,4432,4446,16,779,410.9,738.8,420.8,69.6,49.82,false,LEFT,0.89,RIGHT,Visual Search
Thomas1,2,19,4562,4620,60,747.4,417.1,587.4,714.1,471.56,151.26,false,DOWN,8.15,RIGHT,Visual Search
Thomas1,2,20,4858,4894,38,587.7,704.2,498.3,770.5,225.88,93.5,false,LEFT,2.41,RIGHT,Visual Search
Thomas1,2,21,5058,5098,42,488.1,776.1,739.8,809.6,320.57,141.02,false,RIGHT,5.12,RIGHT,Visual Search
Thomas1,2,22,5350,5372,24,756,819.8,828.6,911.3,201.01,104.22,false,DOWN,2.58,RIGHT,Visual Search
Thomas1,2,23,5512,5558,48,822.1,897.5,1118.6,528.2,472.4,237.9,false,UP,10.77,RIGHT,Visual Search
Thomas1,2,24,5884,5910,28,1094.2,521.5,1245,569.8,231.23,120.97,false,RIGHT,3.33,RIGHT,Visual Search
Thomas1,2,25,6086,6094,10,1248.7,573.3,1272,580,52.37,45.72,false,RIGHT,0.5,RIGHT,Visual Search
Thomas1,2,26,6370,6410,42,1276.6,582.9,1112,666.6,298.04,114.45,false,LEFT,3.94,RIGHT,Visual Search
Thomas1,2,27,6638,6664,28,1104.1,686.3,1262.5,612,209.22,135.19,false,RIGHT,3.7,RIGHT,Visual Search
Thomas1,2,28,6872,6918,48,1288.1,582.7,1025,834.3,467.08,185.03,false,DOWN,8.07,RIGHT,Visual Search
Thomas1,2,29,7168,7176,10,991.7,861.8,969.4,855.1,50.32,43.86,false,.,0.47,RIGHT,Visual Search
Thomas1,2,30,7380,7402,24,962.1,850.2,1046.9,765,181.12,107.85,false,UP,2.65,RIGHT,Visual Search
Thomas1,2,31,7626,7646,22,1046.2,761.7,1072.4,681.1,155.82,88.72,false,UP,2.03,RIGHT,Visual Search
Thomas1,2,32,7812,7836,26,1059.5,690.9,936.9,688.2,171.26,92.96,false,LEFT,2.51,RIGHT,Visual Search
Thomas1,2,33,8162,8182,22,934.2,686.7,879.9,625,130.28,85.23,false,UP,1.89,RIGHT,Visual Search
Thomas1,2,34,8468,8488,22,868.3,627.4,788.5,645.4,115.52,75.2,false,LEFT,1.71,RIGHT,Visual Search
Thomas1,2,35,8658,8706,50,790.5,642.3,1084.2,314.2,426.03,212.34,false,UP,10.37,RIGHT,Visual Search
Thomas1,2,36,8864,8886,24,1066.5,310,1129.9,232.4,174.53,99.69,false,UP,2.44,RIGHT,Visual Search
Thomas1,2,37,9092,9134,44,1133.3,233.5,956.3,314.6,294.15,125.54,false,LEFT,4.31,RIGHT,Visual Search
Thomas1,2,38,9276,9298,24,937.3,331,873.7,247.5,166.31,106.12,false,UP,2.58,RIGHT,Visual Search
Thomas1,2,39,9472,9516,46,857,250.5,1074.7,388.4,287.43,150.32,false,RIGHT,5.85,RIGHT,Visual Search
Thomas1,2,40,9686,9696,12,1076.4,394.1,1101.3,397,48.67,39.77,false,RIGHT,0.53,RIGHT,Visual Search
Thomas1,2,41,9926,9958,34,1104.2,391.8,820.8,371.9,345.07,176.84,false,LEFT,5.99,RIGHT,Visual Search
Thomas1,2,42,10158,10178,22,801.8,371.5,713.3,388.4,144.02,84.88,false,LEFT,1.92,RIGHT,Visual Search
Thomas1,2,43,10400,10432,34,716.6,378,491.7,472,287.69,154.12,false,LEFT,5.29,RIGHT,Visual Search
Thomas1,2,44,10634,10674,42,492.8,467.6,417.4,577.5,291.3,110.14,false,DOWN,3.17,RIGHT,Visual Search
Thomas1,2,45,10846,10886,42,407.4,591.8,551.4,707.8,235.22,120.5,false,RIGHT,4.08,RIGHT,Visual Search
Thomas1,2,46,11116,11138,24,547.5,717.1,634.5,698.6,128.8,76.68,false,RIGHT,1.82,RIGHT,Visual Search
Thomas1,2,47,11298,11332,36,631.4,698.3,708.9,778.2,248.31,104.43,false,DOWN,2.49,RIGHT,Visual Search
Thomas1,2,48,11612,11634,24,720.1,797.3,655.2,855.7,156.63,81.77,false,DOWN,1.9,RIGHT,Visual Search
Thomas1,2,49,11778,11816,40,662,842.7,779.1,943.7,324.44,133.05,false,DOWN,3.3,RIGHT,Visual Search
Thomas1,2,50,11984,11996,14,789.7,976.1,753.8,979.7,59.12,44.92,false,LEFT,0.71,RIGHT,Visual Search
Thomas1,2,51,12160,12186,28,760.7,978.5,939.9,929.4,238.54,131.38,false,RIGHT,3.71,RIGHT,Visual Search
Thomas1,2,52,12502,12522,22,936.4,935.1,1015.5,968.7,121.23,73.42,false,RIGHT,1.74,RIGHT,Visual Search
Thomas1,2,53,12712,12724,14,1002,961.5,1007.4,991,55.89,47.29,false,DOWN,0.67,RIGHT,Visual Search
Thomas1,2,54,12886,12890,6,1013.1,992.4,1018.1,1000.1,34.09,32.27,false,.,0.2,RIGHT,Visual Search
Thomas1,2,55,13080,13108,30,1016.5,1000.4,1150.7,855.8,279.96,145.35,false,UP,4.23,RIGHT,Visual Search
Thomas1,2,56,13328,13340,14,1143.1,852.5,1103.8,846.5,66.17,50.6,false,LEFT,0.8,RIGHT,Visual Search
Thomas1,2,57,13488,13506,20,1106.9,846.2,1035.1,810.8,126.91,80.86,false,LEFT,1.66,RIGHT,Visual Search
Thomas1,2,58,13694,13720,28,1027.7,811,1121.2,692.5,222.72,120.65,false,UP,3.42,RIGHT,Visual Search
Thomas1,2,59,13920,13930,12,1104.4,690.5,1074.1,679.3,62.59,52.79,false,LEFT,0.68,RIGHT,Visual Search
Thomas1,2,60,14198,14226,30,1059.8,675.5,1252.7,745.9,261.27,140.08,false,RIGHT,4.25,RIGHT,Visual Search
Thomas1,2,61,14364,14402,40,1245.9,737.6,970.5,712.6,344.05,152.15,false,LEFT,5.6,RIGHT,Visual Search
Thomas1,2,62,14642,14650,10,944.9,716.5,946.6,702.3,38.62,34.2,false,.,0.35,RIGHT,Visual Search
Thomas1,2,63,14872,14892,22,943.5,705.8,874.5,648.9,138.5,88.3,false,LEFT,1.99,RIGHT,Visual Search
Thomas1,2,64,15182,15202,22,861,643.1,870.6,582.1,105.77,66.64,false,UP,1.54,RIGHT,Visual Search
Thomas1,2,65,15528,15546,20,861.9,589.8,805.6,561.6,104.74,66.1,false,LEFT,1.37,RIGHT,Visual Search
Thomas1,2,66,15782,15794,14,797.9,561.7,760.9,574.6,70.08,54.13,false,LEFT,0.84,RIGHT,Visual Search
Thomas1,2,67,16154,16176,24,761.7,567.5,859.9,610.3,164.56,92.82,false,RIGHT,2.31,RIGHT,Visual Search
Thomas1,2,68,16438,16446,10,849.2,608.4,830.1,598,49.36,43.48,false,.,0.47,RIGHT,Visual Search
Thomas1,2,69,16744,16750,8,821,591.4,804.5,591,38.78,35.62,false,.,0.34,RIGHT,Visual Search
Thomas1,2,70,16974,17000,28,806.9,590.6,789.1,491.2,130.89,89.68,false,UP,2.55,RIGHT,Visual Search
Thomas1,2,71,17278,17298,22,779.3,482.7,805,551.8,135,78.53,false,DOWN,1.84,RIGHT,Visual Search
Thomas1,2,72,17518,17530,14,799.2,540.5,808.3,566.2,56.25,41.64,false,DOWN,0.68,RIGHT,Visual Search
Thomas1,2,73,17718,17732,16,806.1,559.2,844.5,557.1,64.82,45.71,false,RIGHT,0.8,RIGHT,Visual Search
Thomas1,2,74,18084,18094,12,839.3,555.6,856.4,546,39.14,33.39,false,.,0.43,RIGHT,Visual Search
Thomas1,2,75,18360,18380,22,851.1,546.4,845.7,465.5,140.15,89.78,false,UP,2.07,RIGHT,Visual Search
Thomas1,2,76,18674,18698,26,836.3,474.2,778.8,379.7,179.96,103.35,false,UP,2.73,RIGHT,Visual Search
Thomas1,2,77,18914,18942,30,756,382.5,645,232.2,273.26,154.72,false,UP,4.59,RIGHT,Visual Search
Thomas1,2,78,19120,19130,12,607.1,225.5,595,205.2,54.36,45.19,false,UP,0.59,RIGHT,Visual Search
Thomas1,2,79,19280,19324,46,591.5,201.3,497.1,383.5,375.59,147.41,false,DOWN,5.15,RIGHT,Visual Search
Thomas1,2,80,19598,19642,46,485.1,406.5,461.7,580.7,309.03,126.75,false,DOWN,4.44,RIGHT,Visual Search
Thomas1,2,81,19882,19900,20,453.7,602.1,381.1,603.3,104.12,69.16,false,LEFT,1.47,RIGHT,Visual Search
Thomas1,2,82,20076,20118,44,390,599.6,583.9,746.1,333.38,133.85,false,RIGHT,5.31,RIGHT,Visual Search
Thomas1,2,83,20404,20426,24,592.7,762,683.7,839.7,199.15,102.89,false,DOWN,2.6,RIGHT,Visual Search
Thomas1,2,84,20632,20662,32,684.9,835.6,440.4,812.3,277.48,151.75,false,LEFT,4.91,RIGHT,Visual Search
Thomas1,2,85,20860,20914,56,431.4,806.4,741.1,1002.2,430.01,155.34,false,RIGHT,7.58,RIGHT,Visual Search
Thomas1,2,86,21080,21094,16,737.7,1000.2,696,983.7,70.41,51.59,false,LEFT,0.9,RIGHT,Visual Search
Thomas1,2,87,21146,21166,22,702.5,982.4,756.3,949.8,106.14,73.73,false,RIGHT,1.29,RIGHT,Visual Search
Thomas1,3,1,156,206,52,745.1,956.3,777.9,557.4,555.48,195.21,false,UP,9.55,RIGHT,Visual Search
Thomas1,3,2,466,520,56,753,533.6,877.8,752.6,376.81,131.15,false,DOWN,5.99,RIGHT,Visual Search
Thomas1,3,3,680,696,18,873.9,749.7,809.5,737.9,105.7,67.2,false,LEFT,1.34,RIGHT,Visual Search
Thomas1,3,4,848,870,24,821.5,740.5,699.8,783.2,198.12,107.76,false,LEFT,2.68,RIGHT,Visual Search
Thomas1,3,5,1050,1070,22,705,773.8,626.6,798.4,124.99,72.79,false,LEFT,1.69,RIGHT,Visual Search
Thomas1,3,6,1292,1338,48,629.9,785.5,796.5,405.5,435.44,215.92,false,UP,10.06,RIGHT,Visual Search
Thomas1,3,7,1558,1582,26,757.3,395.1,768.5,290.9,184.84,104.28,false,UP,2.73,RIGHT,Visual Search
Thomas1,3,8,1844,1906,64,743.9,285.2,308.3,583.2,546.31,195.74,false,LEFT,11.77,RIGHT,Visual Search
Thomas1,3,9,2112,2142,32,315.1,581.6,356.6,612.8,137.88,63.54,false,RIGHT,1.14,RIGHT,Visual Search
Thomas1,3,10,2276,2302,28,361.2,624.3,170.4,642.4,252.79,135.28,false,LEFT,3.81,RIGHT,Visual Search
Thomas1,3,11,2660,2680,22,165,637.1,103.3,686.2,122.73,72.96,false,LEFT,1.68,RIGHT,Visual Search
Thomas1,3,12,2852,2858,8,112.2,675.6,100.2,679.7,34.15,31.08,false,.,0.25,RIGHT,Visual Search
Thomas1,3,13,3078,3166,90,110.6,688.2,1205.3,601.7,575.5,277.52,false,RIGHT,21.78,RIGHT,Visual Search
Thomas1,3,14,3440,3474,36,1202,601.8,1285.6,639.8,187.86,80.02,false,RIGHT,1.94,RIGHT,Visual Search
Thomas1,3,15,3706,3752,48,1297.5,647.2,1561.6,391.6,345.83,174.74,false,UP,8.24,RIGHT,Visual Search
Thomas1,3,16,3956,3998,44,1549.2,394.5,1077.8,503.1,441.32,229.67,false,LEFT,9.96,RIGHT,Visual Search
Thomas1,3,17,4236,4270,36,1062.6,510.5,1086.8,594.7,195.7,86.97,false,DOWN,2.18,RIGHT,Visual Search
Thomas1,3,18,4418,4428,12,1082.9,611.3,1052.3,613.7,56.74,46.11,false,LEFT,0.63,RIGHT,Visual Search
Thomas1,3,19,5068,5120,54,1061.7,617,546.5,627.6,424.79,203.83,false,LEFT,10.59,RIGHT,Visual Search
Thomas1,3,20,5390,5454,66,511.9,620.1,1209.3,899.8,614.31,246.16,false,RIGHT,15.47,RIGHT,Visual Search
Thomas1,3,21,5746,5784,40,1191.9,901.6,1348,969.6,264.06,107.89,false,RIGHT,3.39,RIGHT,Visual Search
Thomas1,3,22,6052,6076,26,1368.4,986.9,1153.4,996.3,272.82,157.51,false,LEFT,4.14,RIGHT,Visual Search
Thomas1,3,23,6246,6262,18,1124.9,996.9,1163,1028.7,80.72,50.05,false,RIGHT,1.02,RIGHT,Visual Search
Thomas1,3,24,6698,6756,60,1154.4,1042.5,588.3,1024.5,398.37,192.29,false,LEFT,10.96,RIGHT,Visual Search
Thomas1,3,25,6960,6992,34,566,1022.5,509.4,1045.5,150.82,70.69,false,LEFT,1.2,RIGHT,Visual Search
Thomas1,3,27,7596,7618,24,413.8,976.3,329.1,1022.2,134.93,74.73,false,LEFT,1.91,RIGHT,Visual Search
Thomas1,3,28,7906,7960,56,340.8,1005.6,843.8,826.4,385.34,200.45,false,RIGHT,10.67,RIGHT,Visual Search
Thomas1,3,29,8252,8274,24,843.7,826.9,956.7,753.8,201.04,118.82,false,RIGHT,2.88,RIGHT,Visual Search
Thomas1,3,30,8508,8524,18,967.3,752.9,1019.2,746.3,84.87,55.33,false,RIGHT,1.07,RIGHT,Visual Search
Thomas1,3,31,9474,9550,78,1025.6,748.6,846,267.7,454.29,185.66,false,UP,12.68,RIGHT,Visual Search
Thomas1,3,32,9830,9848,20,792.8,225.9,770.5,180.6,87.2,61.81,false,UP,1.29,RIGHT,Visual Search
Thomas1,3,33,10010,10048,40,764.6,181.5,409.7,249.6,365.55,192.37,false,LEFT,7.69,RIGHT,Visual Search
Thomas1,3,34,10222,10246,26,403.7,253.8,332.8,343.6,196.35,102.72,false,DOWN,2.75,RIGHT,Visual Search
Thomas1,3,35,10482,10532,52,344.3,338.8,955.3,332.3,453.52,248.97,false,RIGHT,12.74,RIGHT,Visual Search
Thomas1,3,36,10888,10902,16,965.6,343.7,961.1,326.7,47.57,34.54,false,.,0.45,RIGHT,Visual Search
Thomas1,3,37,10988,11032,46,964.9,326.6,1536.6,253.1,490.58,262.87,false,RIGHT,11.92,RIGHT,Visual Search
Thomas1,3,38,11450,11512,64,1534.5,256.5,725.8,677.5,738.45,320.05,false,LEFT,19.49,RIGHT,Visual Search
Thomas1,3,39,11682,11704,24,693.2,685.1,581,651.3,171.08,100.26,false,LEFT,2.44,RIGHT,Visual Search
Thomas1,3,40,11890,11906,18,567.5,648.5,514.1,653.7,85.82,55.59,false,LEFT,1.1,RIGHT,Visual Search
Thomas1,3,41,12102,12120,20,521.6,655.3,589.2,664.9,105.32,65.53,false,RIGHT,1.4,RIGHT,Visual Search
Thomas1,3,42,12272,12306,36,580.9,666.7,338.9,692.1,293.53,144.89,false,LEFT,4.92,RIGHT,Visual Search
Thomas1,3,43,12568,12590,24,325.1,694.9,238.4,681.6,89.09,73.91,false,LEFT,1.74,RIGHT,Visual Search
Thomas1,3,44,12782,12804,24,220,683.4,98.9,677.6,157.83,94.93,false,LEFT,2.36,RIGHT,Visual Search
Thomas1,3,45,13024,13092,70,94.9,672.5,980,712,573.13,259.99,false,RIGHT,17.57,RIGHT,Visual Search
Thomas1,3,46,13218,13272,56,962.1,710,222.1,791.9,515.64,272.28,false,LEFT,14.84,RIGHT,Visual Search
Thomas1,3,47,13454,13474,22,213.6,787.6,127,783.3,122.08,72.75,false,LEFT,1.67,RIGHT,Visual Search
Thomas1,3,48,13608,13666,60,132.3,778.4,941.2,743.6,572.3,276.9,false,RIGHT,15.98,RIGHT,Visual Search
Thomas1,3,49,13806,13838,34,953.1,736.3,1023.5,732.2,154.53,71.94,false,RIGHT,1.44,RIGHT,Visual Search
Thomas1,3,50,14220,14254,36,1036.9,737.6,1081.5,570.7,217.6,120.39,false,UP,4.21,RIGHT,Visual Search
Thomas1,3,51,14450,14474,26,1064.7,560.5,994.1,485,153.32,94.59,false,UP,2.41,RIGHT,Visual Search
Thomas1,3,52,14620,14648,30,987.8,479.6,1068.7,661.5,317.14,162.62,false,DOWN,4.87,RIGHT,Visual Search
Thomas1,3,53,14816,14828,14,1075.7,665.1,1071.5,635.6,62.02,49.36,false,UP,0.73,RIGHT,Visual Search
Thomas1,3,54,15062,15100,40,1065.9,627.4,709.9,651.9,379.61,183.05,false,LEFT,7.36,RIGHT,Visual Search
Thomas1,3,55,15278,15300,24,696.9,659.9,582.5,668.8,163.64,94.7,false,LEFT,2.36,RIGHT,Visual Search
Thomas1,3,56,15570,15590,22,578.8,670.6,485.8,626.6,149.19,97.1,false,LEFT,2.18,RIGHT,Visual Search
Thomas1,3,57,15930,15954,26,446.6,618.4,609.4,649.8,229.95,127.98,false,RIGHT,3.42,RIGHT,Visual Search
Thomas1,3,58,16154,16160,8,601.2,640.2,587.2,640.1,36.37,33.45,false,.,0.29,RIGHT,Visual Search
Thomas1,3,59,16354,16400,48,587.1,644.7,513,363.9,247.3,153.46,false,UP,7.26,RIGHT,Visual Search
Thomas1,3,60,16660,16682,24,473.6,349.6,356.9,333.2,165.21,98.71,false,LEFT,2.45,RIGHT,Visual Search
Thomas1,3,61,16834,16882,50,348.6,330.6,904.5,262.7,454.16,238.53,false,RIGHT,11.78,RIGHT,Visual Search
Thomas1,3,62,17072,17108,38,903.4,270.3,1189.4,193.1,324.74,169.19,false,RIGHT,6.39,RIGHT,Visual Search
Thomas1,3,63,17468,17504,38,1193.2,184.7,959.9,90.6,235.34,150.92,false,LEFT,5.53,RIGHT,Visual Search
Thomas1,3,64,17706,17750,46,935.3,88,478.7,74.6,361.34,210.9,false,LEFT,9.69,RIGHT,Visual Search
Thomas1,3,65,17970,18008,40,469.5,64.1,159.8,151.1,329.34,169.63,false,LEFT,6.76,RIGHT,Visual Search
Thomas1,3,66,18242,18256,16,157.8,157.1,115.6,136.7,78.16,56.59,false,LEFT,0.99,RIGHT,Visual Search
Thomas1,3,67,18650,18682,34,118.2,141.2,135.4,398.5,389.28,192.27,false,DOWN,6.56,RIGHT,Visual Search
Thomas1,3,68,18858,18880,24,134.9,413.8,71.3,461.1,129.09,72.94,false,LEFT,1.72,RIGHT,Visual Search
Thomas1,3,69,19032,19070,40,82.7,455.5,181.9,574.8,322.46,127.28,false,DOWN,3.53,RIGHT,Visual Search
Thomas1,3,70,19306,19334,30,191.9,596.1,158.1,639.3,154.21,73.06,false,DOWN,1.24,RIGHT,Visual Search
Thomas1,3,71,19404,19610,208,159.9,646.9,202.8,671.1,1185.85,313.95,true,RIGHT,1.02,RIGHT,Visual Search
Thomas1,3,72,19708,19718,12,157.5,657.2,155,631.4,56.24,46.68,false,UP,0.62,RIGHT,Visual Search
Thomas1,3,73,20068,20100,34,154.1,638.6,99.9,677.8,151.47,75.86,false,LEFT,1.41,RIGHT,Visual Search
Thomas1,3,74,20380,20462,84,92.2,678.8,1287.4,601.7,615.7,295.55,false,RIGHT,23.62,RIGHT,Visual Search
Thomas1,3,75,20718,20740,24,1266.8,604.5,1368.8,649.1,166.38,91.57,false,RIGHT,2.32,RIGHT,Visual Search
Thomas1,3,76,21016,21058,44,1361.4,652.7,1577.7,457.4,284.51,150.55,false,UP,6.43,RIGHT,Visual Search
Thomas1,4,1,140,164,26,1575.6,455.7,1514.4,549.7,174.49,98.05,false,DOWN,2.62,RIGHT,Visual Search
Thomas1,4,2,400,448,50,1514.8,541.3,1071.5,511.7,443.84,187.14,false,LEFT,9,RIGHT,Visual Search
Thomas1,4,3,622,644,24,1047,507.2,928.2,480.6,183.43,107.93,false,LEFT,2.58,RIGHT,Visual Search
Thomas1,4,4,826,850,26,904.3,474.4,840.7,550.2,161.69,87.79,false,DOWN,2.35,RIGHT,Visual Search
Thomas1,4,5,1218,1258,42,825.6,551.7,400.4,756.6,475.24,240.56,false,LEFT,10.02,RIGHT,Visual Search
Thomas1,4,6,1576,1600,26,389.1,769.3,308.5,901.1,247.72,128.22,false,DOWN,3.45,RIGHT,Visual Search
Thomas1,4,7,1910,1930,22,318.3,896.6,396.7,914.2,112.22,65.93,false,RIGHT,1.57,RIGHT,Visual Search
Thomas1,4,8,2114,2178,66,387.3,908.6,369,182.1,543.81,282.63,false,UP,17.68,RIGHT,Visual Search
Thomas1,4,9,2452,2496,46,325.3,159.3,949.1,162.9,500.53,286.6,false,RIGHT,13.09,RIGHT,Visual Search
Thomas1,4,10,2694,2722,30,961.8,170.5,1138.4,226.4,259.04,134.01,false,RIGHT,4.03,RIGHT,Visual Search
Thomas1,4,11,2958,2968,12,1138.2,230.9,1116.3,238.6,46.03,38.35,false,LEFT,0.5,RIGHT,Visual Search
Thomas1,4,12,3058,3080,24,1115.2,239.3,1194.8,194,146.48,85.4,false,RIGHT,2.06,RIGHT,Visual Search
Thomas1,4,13,3348,3398,52,1188.2,194.2,1250.6,494.1,442.94,160.96,false,DOWN,7.85,RIGHT,Visual Search
Thomas1,4,14,3610,3668,60,1248.1,509.9,858.7,712.6,488.83,164.13,false,LEFT,9.43,RIGHT,Visual Search
Thomas1,4,15,3912,3948,38,861.5,719,1031.1,806.3,303.55,124.8,false,RIGHT,4.03,RIGHT,Visual Search
Thomas1,4,16,4118,4158,42,1036.8,816,655.5,707.9,353.26,195.64,false,LEFT,8.15,RIGHT,Visual Search
